user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
30872264@N00,11410565774_92a7049a7c_o.jpg,598,"(4, 6)",m,309,277,472,472,175,0,162
10792106@N03,11043012164_c03b14f22d_o.jpg,517,"(15, 20)",m,2221,57,829,829,0,30,100
114841417@N06,12060036015_e7c827be8d_o.jpg,486,"(15, 20)",f,210,231,544,545,-75,0,81
114987449@N03,12055054765_022b5aaeda_o.jpg,647,"(8, 12)",f,1477,976,440,440,190,0,113
115153697@N06,12096629405_89dd321fa9_o.jpg,628,22,f,2785,1389,332,332,-5,30,106
115046815@N06,12059210825_ab1bd56678_o.jpg,723,"(48, 53)",f,497,143,560,561,185,0,66
114841417@N06,12059813834_188e6e0d22_o.jpg,483,"(4, 6)",f,1101,160,656,657,-95,30,53
82152000@N00,11842760644_da742a3976_o.jpg,727,"(4, 6)",f,2036,984,274,275,10,45,20
28754132@N06,9352507307_e07c6044ca_o.jpg,612,"(38, 43)",m,586,1153,485,485,-90,0,38
28754132@N06,9691370454_849ce3fb06_o.jpg,608,"(8, 12)",f,1043,1308,313,312,-80,0,67
30872264@N00,11851135146_f1e97e61b8_o.jpg,599,"(38, 43)",f,1243,1397,376,376,-90,0,130
30872264@N00,11743258823_e7d9691793_o.jpg,598,"(4, 6)",m,642,408,637,637,-10,0,125
114841417@N06,12080313463_a80c7a970d_o.jpg,485,13,f,1867,831,268,268,-100,0,94
114841417@N06,12059437034_f053428dd2_o.jpg,485,13,f,342,248,2059,2059,-75,45,30
20632896@N03,9825439564_41d8abbfd5_o.jpg,558,"(4, 6)",f,502,0,2762,2448,-85,0,91
114841417@N06,12076955183_e3d9ae1d59_o.jpg,489,35,f,1563,1031,357,357,-10,0,100
82152000@N00,11808636095_93227de95d_o.jpg,727,"(4, 6)",f,1397,216,268,268,-10,0,59
115153697@N06,12096791523_f9b836486a_o.jpg,628,22,f,0,411,1365,1434,-25,0,47
10001312@N04,8530767327_cf23c3674e_o.jpg,617,"(25, 32)",m,1002,750,306,306,5,0,91
39615950@N00,10219401706_c10eae2d4a_o.jpg,751,"(38, 43)",m,2250,451,523,522,-5,0,45
114841417@N06,12101302335_c41907846c_o.jpg,490,"(8, 12)",m,341,796,714,714,-15,0,33
114841417@N06,12060120513_215615e0a0_o.jpg,483,"(4, 6)",f,476,772,612,612,-95,30,38
114987449@N03,12058540916_c63b507ae1_o.jpg,645,"(4, 6)",f,1780,1866,261,261,-100,0,136
101636677@N08,11307477156_bb4aeb6f75_o.jpg,900,"(15, 20)",m,1461,691,293,293,-10,0,83
30872264@N00,9578063616_2d1f9d2dc7_o.jpg,604,"(38, 43)",m,141,643,408,408,-10,0,23
114841417@N06,12059434533_676e110ed5_o.jpg,490,"(8, 12)",m,0,334,633,626,-90,0,21
114978798@N03,12100803176_7f1f8c79d6_o.jpg,823,"(25, 32)",f,1439,769,465,466,-100,0,90
30872264@N00,11408517515_7062a89b7f_o.jpg,599,"(38, 43)",f,1090,965,586,587,-5,0,122
28754132@N06,11613086176_b1a01beacb_o.jpg,612,"(38, 43)",m,1125,1335,242,242,175,0,119
114987449@N03,12054964545_599ff5cf9c_o.jpg,647,"(8, 12)",f,1955,1141,516,516,160,30,81
30872264@N00,11855301215_3bf2d1daa7_o.jpg,599,"(38, 43)",f,838,1247,459,459,-80,30,69
115153697@N06,12098225966_c2714310d2_o.jpg,628,22,f,280,509,1224,1225,-20,-15,51
82152000@N00,11894639784_18392a4512_o.jpg,726,"(8, 12)",f,473,1158,312,313,-10,0,17
10001312@N04,8532020432_d22fdf3fe0_o.jpg,619,"(25, 32)",m,1706,640,734,733,-5,30,93
10897942@N03,10370262704_4485c3f56a_o.jpg,634,"(25, 32)",f,1051,836,485,485,-5,0,123
114987449@N03,12055615274_90404fd561_o.jpg,645,"(4, 6)",f,1690,768,319,318,185,0,106
10001312@N04,8531934604_7932464937_o.jpg,620,"(25, 32)",m,2639,541,287,287,5,0,27
10792106@N03,11039274833_219316758d_o.jpg,523,"(15, 20)",m,596,839,242,243,0,0,28
10440927@N07,12092070195_0481c714ac_o.jpg,758,"(25, 32)",f,1582,856,200,200,0,0,68
10792106@N03,11080981336_77cc791e9a_o.jpg,514,"(15, 20)",m,2052,468,549,548,0,0,41
10792106@N03,11058060815_6d88f9c4e0_o.jpg,518,"(15, 20)",m,2916,843,249,248,5,0,18
30872264@N00,9577942472_ccbcc92b43_o.jpg,598,"(4, 6)",m,635,843,568,567,-90,0,82
10001312@N04,8532026598_4e8391e6fb_o.jpg,618,"(25, 32)",m,1308,267,631,631,0,45,72
10792106@N03,11081065994_a0bc1933ac_o.jpg,520,"(15, 20)",m,1630,489,491,491,10,0,49
10440927@N07,12092070195_0481c714ac_o.jpg,768,"(25, 32)",m,1564,669,228,228,-5,0,119
114841417@N06,12060036015_e7c827be8d_o.jpg,489,35,f,282,0,512,468,-115,30,114
114841417@N06,12076969643_be04caa60e_o.jpg,494,23,f,688,1345,453,452,-80,0,100
18142498@N06,11555888116_40de1806f4_o.jpg,804,"(48, 53)",m,800,1891,242,243,-85,0,7
10001312@N04,8531931660_0e94a32f20_o.jpg,618,"(25, 32)",m,1032,481,262,261,0,0,19
10897942@N03,10372636515_e70a009e3e_o.jpg,635,"(25, 32)",m,231,221,809,810,0,0,37
114841417@N06,12101280875_23b89b728d_o.jpg,499,"(15, 20)",f,863,1737,249,248,-95,0,126
10897942@N03,8402666065_4c7bb2092a_o.jpg,636,"(25, 32)",f,975,420,765,765,-10,0,87
20632896@N03,9824499594_b65a0401da_o.jpg,558,"(4, 6)",f,337,141,1817,1817,-80,0,107
20632896@N03,9829865715_2b94c0de20_o.jpg,573,"(8, 12)",f,1209,812,313,313,-90,0,105
37920461@N06,11683927325_578c442ca8_o.jpg,835,"(25, 32)",m,2011,945,618,618,-5,30,124
115153697@N06,12097207244_da570f7077_o.jpg,628,22,f,1098,704,720,720,-5,0,109
20632896@N03,9826163954_5bc2ee5d5d_o.jpg,557,"(8, 12)",f,1899,737,447,447,-75,0,50
10897942@N03,10258645376_479c6ca365_o.jpg,636,"(25, 32)",f,1435,602,1307,1307,0,0,89
10001312@N04,8530823603_b503b9ec93_o.jpg,618,"(25, 32)",m,1067,551,262,261,0,0,28
28754132@N06,11612814564_0fa84cd8bb_o.jpg,608,"(8, 12)",f,986,1233,242,242,-10,0,79
30872264@N00,9578067320_33c4653c79_o.jpg,603,"(38, 43)",m,2377,616,485,485,-25,30,72
10543088@N02,10044922623_986518db90_o.jpg,683,"(25, 32)",m,1563,760,255,255,10,0,25
114841417@N06,12101025385_480c911638_o.jpg,486,"(15, 20)",f,600,186,1237,1237,-70,0,75
114987449@N03,12055296763_dac6d71a93_o.jpg,647,"(8, 12)",f,2274,1021,452,453,160,30,81
115153697@N06,12097781354_f294254cc7_o.jpg,628,22,f,1654,629,1549,1549,-20,45,31
10792106@N03,11042977796_6c72e49be2_o.jpg,513,"(8, 12)",m,1204,694,472,472,-10,0,141
30872264@N00,9575840598_b08aeea633_o.jpg,598,"(4, 6)",m,2036,1112,459,459,-75,0,38
20632896@N03,9825638503_983f983e8f_o.jpg,558,"(4, 6)",f,867,514,1345,1345,-100,-30,48
28754132@N06,9380196680_fd199acb0d_o.jpg,610,"(8, 12)",m,348,155,528,528,-100,0,128
114841417@N06,12100954783_42d8f60013_o.jpg,491,45,m,602,1362,523,523,-75,0,46
114841417@N06,12056721993_d1b0aa04db_o.jpg,485,13,f,567,639,663,663,-115,30,16
8034587@N06,11298749115_dcda2bf5a6_o.jpg,699,"(4, 6)",f,151,0,3113,2448,-95,0,112
115153697@N06,12097843663_3e1ec97a14_o.jpg,628,22,f,320,441,1421,1422,-20,0,66
10792106@N03,11039097665_e59d747191_o.jpg,526,"(15, 20)",m,1493,706,593,592,-5,0,44
20632896@N03,9830460465_27600baccd_o.jpg,565,"(38, 43)",f,916,855,504,504,-85,0,98
46113291@N03,11676047276_d813f87900_o.jpg,901,"(48, 53)",f,658,258,848,848,10,0,57
28754132@N06,9073028694_49d39fcb22_o.jpg,608,"(8, 12)",f,1381,1289,332,331,175,0,83
20632896@N03,9825376214_abf7a5f78a_o.jpg,558,"(4, 6)",f,377,210,2142,2142,-90,0,44
10543088@N02,10044848506_9daf4bb287_o.jpg,678,"(48, 53)",m,1370,460,631,631,-15,0,141
114841417@N06,12076969643_be04caa60e_o.jpg,492,"(15, 20)",m,419,627,433,434,-100,0,100
101295462@N02,10653600254_e174723012_o.jpg,704,"(25, 32)",m,1439,294,1307,1307,0,15,59
114841417@N06,12101106123_07d4e16fe0_o.jpg,490,"(8, 12)",m,1659,831,521,522,0,0,78
10543088@N02,10044813765_68979fd706_o.jpg,663,"(25, 32)",m,463,1005,536,536,5,-15,155
114841417@N06,12087139075_74ea67faeb_o.jpg,489,35,f,652,131,548,548,-95,0,121
30872264@N00,11855131323_cf699cac2e_o.jpg,598,"(4, 6)",m,686,932,485,484,-95,0,70
10792106@N03,11042877135_8c4c38ab90_o.jpg,519,"(8, 12)",m,1568,474,255,255,-15,0,81
20632896@N03,9829642385_04dffd2c47_o.jpg,558,"(4, 6)",f,655,0,2479,2350,-90,0,138
114841417@N06,12101770346_0621369d6d_o.jpg,485,13,f,1037,619,708,708,-90,0,94
28754132@N06,9227254338_a24f0af172_o.jpg,608,"(8, 12)",f,1308,1341,382,383,-105,-30,16
10440927@N07,12092427166_62c4281c60_o.jpg,788,"(48, 53)",f,0,104,795,856,-25,-30,39
10897942@N03,10372365325_5e9853222b_o.jpg,636,"(25, 32)",f,1574,757,485,484,0,0,124
10897942@N03,10368059326_b68f8fdf42_o.jpg,632,"(25, 32)",m,480,112,768,768,-10,0,75
115033594@N04,12059905194_3577d302cf_o.jpg,876,"(25, 32)",f,360,828,503,504,-5,-45,74
114841417@N06,12078246356_0085481426_o.jpg,485,13,f,559,276,424,424,185,0,53
30872264@N00,11855541413_48c3d85b21_o.jpg,603,"(38, 43)",m,1149,1125,605,605,-95,0,110
8200563@N04,9267216798_349e86c612_o.jpg,892,"(25, 32)",m,478,483,172,172,-10,30,96
114841417@N06,12101413124_67d3d96fd6_o.jpg,502,"(15, 20)",m,929,999,777,778,-100,30,122
20632896@N03,9829734635_274d8fbaed_o.jpg,561,"(38, 43)",f,416,0,320,269,-110,0,89
28754132@N06,11552328453_74df621128_o.jpg,608,"(8, 12)",f,929,1230,376,376,-90,0,68
114978798@N03,12069579623_14aee7cedf_o.jpg,824,"(25, 32)",m,841,941,414,415,-75,-15,66
114841417@N06,12058995165_e75c52f83c_o.jpg,488,"(15, 20)",f,417,1126,701,702,-85,0,103
28754132@N06,11547428766_6f1c75a32e_o.jpg,609,"(8, 12)",m,704,1193,548,548,-85,0,56
10001312@N04,8530794203_1a205b1de8_o.jpg,617,"(25, 32)",m,2146,1384,325,326,0,15,75
10440927@N07,12092070195_0481c714ac_o.jpg,776,"(25, 32)",f,1348,868,192,192,5,0,104
10792106@N03,11042977796_6c72e49be2_o.jpg,520,"(15, 20)",m,839,46,523,522,10,0,107
114841417@N06,12076977633_f00a8739ee_o.jpg,489,35,f,1222,430,338,338,-5,0,35
10792106@N03,11043012164_c03b14f22d_o.jpg,515,"(15, 20)",m,680,1078,574,574,-15,0,40
114841417@N06,12056708954_bc6a9db7b9_o.jpg,485,13,f,337,1153,619,619,-80,0,115
115153697@N06,12096757163_290d8c9691_o.jpg,628,22,f,2111,1224,504,503,0,0,117
115033594@N04,12059904824_09c4e9e514_o.jpg,877,"(25, 32)",f,1493,755,452,453,5,0,24
101071073@N04,10698089963_ccbff10f55_o.jpg,709,"(25, 32)",f,132,0,828,960,-15,30,55
115046815@N06,12066200835_30dbe6bef1_o.jpg,723,"(48, 53)",f,568,607,491,491,-105,15,136
8072696@N04,11074977473_1e1b2f4a4b_o.jpg,839,"(4, 6)",f,271,182,228,228,-5,0,41
8034587@N06,11298947704_35b6d491e9_o.jpg,699,"(4, 6)",f,64,219,776,741,-90,0,80
114841417@N06,12068389725_e7fceb07b5_o.jpg,485,13,f,2521,455,325,325,-5,0,107
10129575@N03,9475827972_70e125ba38_o.jpg,818,"(15, 20)",f,1005,1598,255,255,-95,0,108
114841417@N06,12078357226_5fdd9367de_o.jpg,483,"(4, 6)",f,1788,341,306,306,-10,0,168
114841417@N06,12080778066_c81ac24ab7_o.jpg,483,"(4, 6)",f,1499,964,415,414,-10,30,74
115033594@N04,12059905194_3577d302cf_o.jpg,881,"(48, 53)",m,1032,433,447,446,15,-30,75
10543088@N02,10044840476_a9ec1d7757_o.jpg,652,"(60, 100)",m,1404,583,1090,1090,-25,0,42
10792106@N03,11042808485_abed2bf9b2_o.jpg,532,"(15, 20)",f,672,921,536,535,5,-15,75
114841417@N06,12100735955_737f827f9c_o.jpg,491,45,m,929,948,644,644,-90,-15,14
114841417@N06,12101333133_3d30da6720_o.jpg,485,13,f,1042,1126,778,778,-110,30,130
20632896@N03,9826382316_cb1c126174_o.jpg,589,"(8, 12)",m,535,415,242,243,-85,0,83
20632896@N03,9826165016_2420aa749a_o.jpg,555,"(15, 20)",f,1474,267,452,453,-85,0,129
28754132@N06,9072992718_9dba6b0841_o.jpg,610,"(8, 12)",m,478,1289,573,574,200,0,9
39615950@N00,10966209064_f1b2789f2c_o.jpg,751,"(38, 43)",m,411,17,220,220,-5,0,100
114841417@N06,12059976785_7e8cba04f5_o.jpg,485,13,f,691,663,300,299,-5,0,147
10129575@N03,9475821880_f92fd83073_o.jpg,815,"(48, 53)",m,761,1220,370,370,-85,30,27
10792106@N03,11039158563_2ca04368c9_o.jpg,519,"(8, 12)",m,1628,919,243,242,5,0,61
20632896@N03,9830515423_994e62fc7f_o.jpg,565,"(38, 43)",f,432,311,628,628,-80,-15,14
10001312@N04,8530891093_1052e5ee1f_o.jpg,617,"(25, 32)",m,1491,1212,797,797,-15,0,152
114987449@N03,12055615274_90404fd561_o.jpg,643,"(8, 12)",f,1702,1117,306,306,175,0,88
114978798@N03,12069719944_86d6734227_o.jpg,823,"(25, 32)",f,0,0,912,960,-70,0,73
28754132@N06,11612965136_7e6b3feac3_o.jpg,608,"(8, 12)",f,1609,291,619,619,-105,15,70
82152000@N00,11843146766_fd3fac936f_o.jpg,738,"(15, 20)",f,918,433,612,612,0,-45,101
114841417@N06,12059717175_c60716d610_o.jpg,485,13,f,0,135,904,825,-100,0,91
10897942@N03,10372596075_0de50b167c_o.jpg,632,"(25, 32)",m,453,28,816,817,10,0,87
20632896@N03,9824379664_0e1ae5f125_o.jpg,558,"(4, 6)",f,2000,941,318,319,-90,0,87
30872264@N00,9575270793_e068ae9dc1_o.jpg,605,"(38, 43)",m,1761,474,286,287,-5,30,56
39615950@N00,10162088843_852152f4cf_o.jpg,753,"(60, 100)",m,744,672,414,414,0,0,45
115046815@N06,12067051995_158b120c12_o.jpg,725,"(25, 32)",f,482,839,982,982,-85,0,73
20632896@N03,9825599064_530abb1bab_o.jpg,558,"(4, 6)",f,916,707,1135,1135,-115,-15,77
114841417@N06,12101370933_06fb5eb9ff_o.jpg,491,45,m,0,0,1310,1577,-105,30,8
114841417@N06,12080778066_c81ac24ab7_o.jpg,501,"(4, 6)",m,1040,510,453,452,-15,0,110
115153697@N06,12097462856_78f1d342ec_o.jpg,629,23,m,562,1125,861,860,0,0,65
28754132@N06,9224484643_75bba7dc0a_o.jpg,608,"(8, 12)",f,969,553,612,612,-90,0,26
20632896@N03,9824558716_6991d4b492_o.jpg,558,"(4, 6)",f,318,777,918,918,-95,15,10
10792106@N03,11081254803_53a2f03fe8_o.jpg,550,"(15, 20)",m,1032,999,638,637,0,-15,84
115046815@N06,12067009755_da12d02518_o.jpg,722,55,m,220,0,747,616,-95,0,88
10897942@N03,10372625814_3898c3dcc5_o.jpg,635,"(25, 32)",m,191,216,835,835,0,-15,42
114841417@N06,12101704024_8915c1b769_o.jpg,483,"(4, 6)",f,1510,723,778,778,-100,0,84
10001312@N04,8530933473_e61b747124_o.jpg,617,"(25, 32)",m,785,350,835,835,15,-45,9
30872264@N00,11408647943_f3fd92e84f_o.jpg,599,"(38, 43)",f,375,344,447,448,20,0,29
114841417@N06,12101302143_b467a2080d_o.jpg,490,"(8, 12)",m,1260,301,765,765,170,0,71
30872264@N00,9575179805_236a5b4094_o.jpg,603,"(38, 43)",m,709,892,542,542,-110,0,45
10792106@N03,11058239184_ea0a877c66_o.jpg,524,"(15, 20)",m,1472,911,287,287,-10,0,113
10440927@N07,12092238894_955e014bfb_o.jpg,758,"(25, 32)",f,2392,1082,261,261,0,30,41
30872264@N00,9203903409_3b3eb03879_o.jpg,600,"(38, 43)",f,2508,658,606,605,-5,0,177
39615950@N00,10219608993_6f3c4fd9af_o.jpg,751,"(38, 43)",m,698,186,1448,1449,0,-15,114
10897942@N03,8353922841_4be7350fdd_o.jpg,636,"(25, 32)",f,454,283,1294,1294,-90,0,104
8034587@N06,11299071585_579b5dd631_o.jpg,701,"(25, 32)",f,1404,1498,707,707,185,0,98
82152000@N00,11894214995_d847a7e6b2_o.jpg,726,"(8, 12)",f,1233,839,465,466,-10,0,101
114841417@N06,12077106745_4ec5cc9ca0_o.jpg,491,45,m,471,170,1065,1065,-90,0,136
10792106@N03,11080892506_3a00a515da_o.jpg,515,"(15, 20)",m,207,294,797,797,5,0,135
82152000@N00,11895075716_63d46af2d0_o.jpg,726,"(8, 12)",f,1883,498,565,612,10,30,46
114841417@N06,12085453854_abdcfcd654_o.jpg,483,"(4, 6)",f,1085,1335,331,332,-15,0,172
10543088@N02,10044812075_ba259a9560_o.jpg,657,"(25, 32)",f,903,1039,542,542,-10,0,84
20632896@N03,9826375706_cf9763f635_o.jpg,558,"(4, 6)",f,1337,1220,306,306,-90,0,80
39615950@N00,10181026886_e07cb87a12_o.jpg,751,"(38, 43)",m,459,0,592,568,-5,0,79
10897942@N03,8354989808_4f81a87a65_o.jpg,637,"(25, 32)",m,878,686,867,867,-70,0,146
10543088@N02,10044930483_4a95a926c2_o.jpg,653,"(25, 32)",m,1082,935,605,606,15,0,135
8072696@N04,11075456575_f9653a51df_o.jpg,840,"(8, 12)",m,226,463,280,280,-5,0,53
113707938@N08,11854270183_5968f9c755_o.jpg,844,"(38, 43)",m,731,122,810,810,10,0,74
101295462@N02,11659221444_8b3d627821_o.jpg,704,"(25, 32)",m,1203,62,727,726,0,0,111
10792106@N03,11080743473_11563d03d9_o.jpg,528,"(38, 43)",m,1139,806,268,268,0,-45,21
114841417@N06,12056507523_e6fd874755_o.jpg,486,"(15, 20)",f,0,352,720,608,-90,0,14
8034587@N06,11298708795_24406ffa4e_o.jpg,699,"(4, 6)",f,248,96,1028,864,-100,30,105
10897942@N03,10372381606_3a368b0059_o.jpg,634,"(25, 32)",f,1051,836,485,485,-5,0,123
114841417@N06,12084127933_b3118c6d01_o.jpg,497,"(60, 100)",m,1249,423,1090,1091,0,0,79
114841417@N06,12060804793_ea4a0b0435_o.jpg,483,"(4, 6)",f,486,1211,490,491,-75,0,74
28754132@N06,9348188544_db220b16db_o.jpg,608,"(8, 12)",f,1434,1045,351,351,-105,0,82
20632896@N03,9825521163_1a8c96aa66_o.jpg,558,"(4, 6)",f,0,141,2087,2136,-85,0,100
10001312@N04,8530839129_434d8aa56b_o.jpg,625,"(48, 53)",f,196,830,274,274,15,30,74
30872264@N00,9206683366_3975e8884b_o.jpg,603,"(38, 43)",m,315,522,931,931,20,0,68
28754132@N06,9368677688_d8cea0fe70_o.jpg,608,"(8, 12)",f,1832,945,243,242,175,0,46
18142498@N06,11179980454_6a629132d8_o.jpg,799,"(25, 32)",f,1091,969,548,548,-95,-45,43
10792106@N03,11080789533_e3e3e61fb2_o.jpg,551,"(15, 20)",f,666,474,395,396,-10,0,71
20632896@N03,9824616493_c770875330_o.jpg,558,"(4, 6)",f,320,752,1064,1064,-90,0,26
30872264@N00,9575836688_05e48b2c79_o.jpg,598,"(4, 6)",m,2016,505,267,267,-90,0,116
20632896@N03,9826163954_5bc2ee5d5d_o.jpg,555,"(15, 20)",f,1735,385,491,491,-90,30,89
114841417@N06,12100772555_f33c6424c0_o.jpg,483,"(4, 6)",f,1212,933,651,651,-10,30,88
20632896@N03,9825373976_c027cd833a_o.jpg,557,"(8, 12)",f,1182,1024,281,281,-90,0,122
101071073@N04,10698206366_431ab98b86_o.jpg,708,"(25, 32)",f,357,232,608,608,-5,30,87
20632896@N03,9829958406_99a513903d_o.jpg,573,"(8, 12)",f,1486,454,326,325,-95,0,65
114841417@N06,12101324636_328e9ee7f7_o.jpg,485,13,f,1249,446,504,503,0,0,86
114841417@N06,12101731736_702dbc7e65_o.jpg,490,"(8, 12)",m,209,114,684,684,-90,0,128
101071073@N04,10656613203_5f7f5b244b_o.jpg,708,"(25, 32)",f,96,255,768,769,5,0,54
10897942@N03,10258747613_185944222f_o.jpg,636,"(25, 32)",f,441,62,1951,1950,-5,0,22
20632896@N03,9826163954_5bc2ee5d5d_o.jpg,558,"(4, 6)",f,2105,1212,389,389,-90,0,76
39957446@N00,9608101184_82d4647ff0_o.jpg,895,"(4, 6)",f,517,71,424,425,15,0,93
114841417@N06,12101057403_eda2051e3d_o.jpg,490,"(8, 12)",m,910,811,484,484,-90,15,87
10543088@N02,10044813765_68979fd706_o.jpg,664,"(38, 43)",m,1259,988,516,516,0,0,91
30872264@N00,11851139676_8ab322483c_o.jpg,602,"(60, 100)",f,1466,307,389,389,0,0,94
114841417@N06,12101948156_5d2eacbbce_o.jpg,499,"(15, 20)",f,938,1926,255,255,-95,0,83
114841417@N06,12060216774_9313605b34_o.jpg,489,35,f,0,761,535,689,-115,0,84
10897942@N03,8231680946_d8139c68d3_o.jpg,632,"(25, 32)",m,857,447,982,982,5,0,51
114841417@N06,12077417856_8aa0542b02_o.jpg,489,35,f,187,75,689,689,-105,30,23
114841417@N06,12056812614_5c8810360e_o.jpg,486,"(15, 20)",f,523,595,449,449,-95,0,104
28754132@N06,9202720025_7d4681a84d_o.jpg,611,"(38, 43)",f,2030,419,325,325,-5,0,121
114987449@N03,12057470753_17f0709f52_o.jpg,643,"(8, 12)",f,1660,938,293,293,-105,0,57
101295462@N02,11829202994_efef05f25c_o.jpg,704,"(25, 32)",m,1617,245,982,982,5,0,98
10001312@N04,8530795301_8e5c36a48e_o.jpg,616,"(25, 32)",m,1286,996,765,765,0,0,31
114841417@N06,12060781516_0c2ca45e34_o.jpg,483,"(4, 6)",f,1139,207,982,981,-100,0,73
20632896@N03,9823746114_5e49e5cf5a_o.jpg,557,"(8, 12)",f,370,491,196,196,-5,15,58
39615950@N00,10965950836_1d6c79dce3_o.jpg,750,"(38, 43)",f,973,459,1071,1071,-20,0,64
10792106@N03,11039274833_219316758d_o.jpg,526,"(15, 20)",m,2422,823,242,243,0,0,5
30872264@N00,9203902773_808c03856e_o.jpg,600,"(38, 43)",f,2333,659,599,600,-5,0,180
114841417@N06,12077953224_7af7e9d7e7_o.jpg,485,13,f,1035,1080,396,395,-95,0,170
114987449@N03,12055129635_c93b867940_o.jpg,646,"(38, 42)",m,1402,1287,363,364,170,0,37
20632896@N03,9829937193_85be407e7a_o.jpg,557,"(8, 12)",f,1271,1219,313,312,-85,0,94
10897942@N03,11882542055_2db9bd0863_o.jpg,641,"(38, 43)",f,0,213,550,593,15,0,65
10543088@N02,10044910813_1223fc88c7_o.jpg,660,"(25, 32)",m,1005,1375,242,242,0,0,48
10001312@N04,8530816537_66d6b9319c_o.jpg,618,"(25, 32)",m,2312,613,306,306,-5,0,24
54263201@N07,11486922005_cb531619bd_o.jpg,855,"(48, 53)",m,621,1010,465,465,-105,30,77
82152000@N00,11897863095_a3a81179b3_o.jpg,726,"(8, 12)",f,1338,897,568,567,5,0,81
28754132@N06,9966299775_b20c64c6ae_o.jpg,612,"(38, 43)",m,624,195,924,923,5,0,78
114841417@N06,12100941273_27b1983bc5_o.jpg,490,"(8, 12)",m,882,519,440,440,-95,0,24
114841417@N06,12059459963_fb54fdba30_o.jpg,483,"(4, 6)",f,562,863,765,765,-115,30,55
20632896@N03,9829755066_ebf87ccc47_o.jpg,565,"(38, 43)",f,401,343,724,617,-75,0,20
10611527@N03,8402878043_4c5b249749_o.jpg,861,"(25, 32)",f,167,371,306,306,0,0,21
114841417@N06,12101455804_0db82307c2_o.jpg,490,"(8, 12)",m,310,0,456,365,-90,0,111
114841417@N06,12059583524_606ca96139_o.jpg,485,13,f,1679,632,243,242,10,0,135
115046815@N06,12067854054_500a71488d_o.jpg,723,"(48, 53)",f,2020,535,867,867,5,0,73
8034587@N06,11298754406_a7630a4801_o.jpg,699,"(4, 6)",f,475,353,716,607,-90,45,68
10792106@N03,11081177796_f8b80f88ab_o.jpg,517,"(15, 20)",m,1292,242,504,503,5,0,67
10897942@N03,8910306622_714a695fdb_o.jpg,632,"(25, 32)",m,312,488,648,668,5,15,45
30872264@N00,11856196216_daee1e39a6_o.jpg,598,"(4, 6)",m,1192,1217,248,249,0,0,157
30872264@N00,11848967774_da0b381bfd_o.jpg,598,"(4, 6)",m,1906,629,318,319,-5,0,69
10001312@N04,8530891093_1052e5ee1f_o.jpg,618,"(25, 32)",m,562,812,759,759,10,0,108
101295462@N02,11827338183_e199488bbd_o.jpg,704,"(25, 32)",m,346,0,934,960,-10,15,43
20632896@N03,9824063853_78cfa152bf_o.jpg,555,"(15, 20)",f,404,992,517,517,-85,0,97
39615950@N00,10180775845_fa73283a35_o.jpg,750,"(38, 43)",f,0,120,360,481,-5,30,28
114841417@N06,12060313724_1e03aaf65b_o.jpg,485,13,f,1734,596,828,828,185,0,71
30872264@N00,9575267331_d35b0cfe10_o.jpg,604,"(38, 43)",m,454,438,306,306,-5,30,15
28754132@N06,9224456247_a9ddcd9570_o.jpg,608,"(8, 12)",f,1271,509,408,407,-10,0,23
114841417@N06,12085238366_58ba30f728_o.jpg,485,13,f,1606,865,472,472,15,0,85
115153697@N06,12096787593_b5e5131350_o.jpg,628,22,f,1367,1241,312,312,-10,0,104
114841417@N06,12077192655_4b4cd2d9a9_o.jpg,482,"(48, 53)",m,1616,953,937,937,5,0,100
28754132@N06,9073025114_4124097e63_o.jpg,613,"(8, 12)",f,591,941,1052,1052,-90,0,41
115046815@N06,12058908693_2d8d5c376c_o.jpg,722,55,m,571,179,709,716,185,0,76
114841417@N06,12056299475_0f88dcc991_o.jpg,485,13,f,204,262,2180,2181,-90,0,9
10001312@N04,8532023384_b7253c1d3c_o.jpg,618,"(25, 32)",m,1729,462,497,497,-5,30,130
115153697@N06,12097157126_e41a88998b_o.jpg,628,22,f,2085,1403,205,205,-20,0,65
114841417@N06,12100875225_776b6b30a6_o.jpg,493,"(15, 20)",m,1222,1349,382,383,-90,0,157
114841417@N06,12101445604_59ee9b6038_o.jpg,490,"(8, 12)",m,466,0,732,611,-90,0,90
115033594@N04,12059813573_2ea92d91c6_o.jpg,884,45,f,949,814,313,312,-5,0,75
114841417@N06,12080156125_b2f8be57d2_o.jpg,493,"(15, 20)",m,878,820,350,351,0,0,48
82152000@N00,11894394183_fe3e58b4ff_o.jpg,733,"(38, 43)",m,787,436,803,803,-5,0,129
37920461@N06,11685087935_1656906eb5_o.jpg,833,"(25, 32)",f,242,892,599,599,-10,30,115
30872264@N00,11410688633_12136e67de_o.jpg,598,"(4, 6)",m,686,932,485,484,-95,0,70
10897942@N03,8402664717_e7607d4d0e_o.jpg,632,"(25, 32)",m,1354,172,676,675,-10,0,115
115153697@N06,12097762744_148f10c6e9_o.jpg,628,22,f,1942,745,746,746,0,30,16
10897942@N03,10371874413_84e4853aaa_o.jpg,636,"(25, 32)",f,1064,1450,344,344,-5,0,96
114841417@N06,12060324573_13469841c9_o.jpg,486,"(15, 20)",f,1137,1222,689,688,0,-30,11
